Player,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Data
Norman Powell,MIA,NYK,W,31.716666666666665,9,20,0.45,0,3,0.0,1,1,1.0,0,1,1,3,1,0,2,2,19,9.200000000000001,2025-11-17
Matas Buzelis,CHI,DEN,W,29.085,5,14,0.357,2,5,0.4,1,1,1.0,2,2,4,2,0,2,1,2,13,8.200000000000001,2025-11-17
RJ Barrett,TOR,CHA,W,32.885,7,16,0.438,1,4,0.25,1,3,0.333,0,3,3,3,1,0,1,3,16,8.600000000000001,2025-11-17
Anthony Edwards,MIN,DAL,W,29.4,5,14,0.357,1,7,0.143,2,2,1.0,1,3,4,3,2,0,2,2,13,8.1,2025-11-17
Julius Randle,MIN,DAL,W,26.9,4,16,0.25,1,5,0.2,3,5,0.6,1,5,6,4,1,0,1,3,12,5.4,2025-11-17
Pelle Larsson,MIA,NYK,W,26.266666666666666,4,9,0.444,2,4,0.5,3,4,0.75,0,7,7,4,0,0,2,1,13,10.4,2025-11-17
Donte DiVincenzo,MIN,DAL,W,26.30666666666667,4,8,0.5,3,7,0.429,3,4,0.75,1,4,5,2,0,2,1,1,14,12.899999999999999,2025-11-17
Micah Peavy,NOP,OKC,L,24.18166666666667,7,9,0.778,2,3,0.667,0,0,0.0,2,2,4,4,0,0,0,2,16,16.5,2025-11-17
Kevin Huerter,CHI,DEN,W,24.0,7,12,0.583,4,9,0.444,2,2,1.0,0,2,2,1,0,0,1,0,20,14.700000000000001,2025-11-17
Luguentz Dort,OKC,NOP,W,27.801666666666666,5,9,0.556,4,6,0.667,3,3,1.0,0,1,1,1,1,1,0,4,17,13.799999999999999,2025-11-17
Brandon Williams,DAL,MIN,L,24.293333333333333,4,12,0.333,1,3,0.333,6,6,1.0,1,4,5,2,1,1,2,3,15,10.0,2025-11-17
Nikola Vučević,CHI,DEN,W,29.0,3,13,0.231,2,8,0.25,0,0,0.0,1,8,9,6,1,0,1,4,8,5.799999999999999,2025-11-17
Jeremiah Fears,NOP,OKC,L,25.35,9,16,0.563,2,5,0.4,4,5,0.8,0,1,1,1,0,0,3,2,24,13.200000000000003,2025-11-17
Davion Mitchell,MIA,NYK,W,32.5,7,12,0.583,2,5,0.4,2,3,0.667,0,3,3,5,0,0,3,1,18,13.000000000000004,2025-11-17
Giannis Antetokounmpo,MIL,CLE,L,13.0,6,10,0.6,0,0,0.0,2,3,0.667,2,3,5,4,1,0,4,2,14,10.299999999999997,2025-11-17
Duncan Robinson,DET,IND,W,34.278333333333336,4,12,0.333,3,11,0.273,2,3,0.667,1,1,2,4,2,0,1,3,13,9.400000000000002,2025-11-17
AJ Green,MIL,CLE,L,40.483333333333334,4,10,0.4,4,8,0.5,0,0,0.0,0,3,3,4,1,0,0,3,12,10.100000000000001,2025-11-17
Caris LeVert,DET,IND,W,17.433333333333334,4,8,0.5,0,3,0.0,0,1,0.0,1,4,5,8,0,0,3,0,8,8.1,2025-11-17
Jevon Carter,CHI,DEN,W,18.133333333333333,5,13,0.385,5,10,0.5,0,0,0.0,1,3,4,1,0,0,1,2,15,8.399999999999999,2025-11-17
Derik Queen,NOP,OKC,L,26.433333333333334,3,10,0.3,0,0,0.0,3,4,0.75,5,3,8,3,2,2,6,4,9,5.1,2025-11-17
Lonzo Ball,CLE,MIL,W,23.066666666666666,2,8,0.25,1,6,0.167,1,2,0.5,0,5,5,5,2,0,1,4,6,5.200000000000001,2025-11-17
Moussa Cisse,DAL,MIN,L,25.5,2,6,0.333,0,0,0.0,1,7,0.143,4,6,10,0,1,2,1,4,5,3.5999999999999996,2025-11-17
Dru Smith,MIA,NYK,W,15.5,3,5,0.6,3,4,0.75,2,2,1.0,1,2,3,3,1,0,0,1,11,12.699999999999998,2025-11-17
Karlo Matković,NOP,OKC,L,21.833333333333332,4,5,0.8,2,3,0.667,0,0,0.0,1,5,6,2,0,1,1,3,10,10.2,2025-11-17
Jarrett Allen,CLE,MIL,W,24.758333333333333,4,7,0.571,0,0,0.0,4,4,1.0,2,4,6,2,0,1,2,0,12,11.399999999999999,2025-11-17
Jordan Clarkson,NYK,MIA,L,26.05,7,13,0.538,0,3,0.0,0,0,0.0,0,3,3,3,1,0,1,4,14,9.100000000000001,2025-11-17
Andrew Nembhard,IND,DET,L,31.516666666666666,4,10,0.4,1,3,0.333,6,6,1.0,1,0,1,4,0,1,5,2,15,8.0,2025-11-17
Isaiah Joe,OKC,NOP,W,26.2,5,11,0.455,4,10,0.4,0,0,0.0,1,2,3,4,0,0,1,0,14,11.399999999999999,2025-11-17
Nicolas Batum,LAC,PHI,L,20.8,3,7,0.429,3,7,0.429,2,2,1.0,0,6,6,1,1,0,1,3,11,8.599999999999998,2025-11-17
Ronald Holland II,DET,IND,W,30.516666666666666,3,6,0.5,1,2,0.5,0,0,0.0,1,6,7,2,1,2,3,3,7,6.100000000000001,2025-11-17
Dean Wade,CLE,MIL,W,27.533333333333335,2,3,0.667,1,2,0.5,0,0,0.0,0,8,8,3,2,1,0,0,5,10.899999999999999,2025-11-17
Jaden Hardy,DAL,MIN,L,13.73,4,9,0.444,4,5,0.8,5,6,0.833,1,2,3,0,0,0,4,1,17,8.799999999999999,2025-11-17
Kobe Sanders,LAC,PHI,L,30.383333333333333,5,11,0.455,3,7,0.429,4,4,1.0,0,1,1,1,1,0,1,4,17,10.700000000000001,2025-11-17
Collin Sexton,CHA,TOR,L,27.735,5,12,0.417,2,6,0.333,5,6,0.833,1,2,3,2,0,0,1,1,17,11.5,2025-11-17
Isaiah Stewart,DET,IND,W,20.436666666666667,3,7,0.429,2,5,0.4,2,2,1.0,1,1,2,0,0,5,2,6,10,6.4,2025-11-17
Paul George,PHI,LAC,W,21.1,2,9,0.222,1,4,0.25,4,7,0.571,0,7,7,3,0,2,1,0,9,6.9,2025-11-17
Bogdan Bogdanović,LAC,PHI,L,26.495,3,9,0.333,1,6,0.167,2,3,0.667,0,7,7,5,1,0,0,3,9,8.899999999999999,2025-11-17
Jakob Poeltl,TOR,CHA,W,31.683333333333334,6,7,0.857,0,0,0.0,1,2,0.5,1,8,9,1,0,0,1,3,13,11.7,2025-11-17
VJ Edgecombe,PHI,LAC,W,37.315,6,13,0.462,2,6,0.333,0,2,0.0,1,5,6,6,0,0,0,5,14,10.899999999999999,2025-11-17
Myles Turner,MIL,CLE,L,37.166666666666664,4,9,0.444,4,5,0.8,3,4,0.75,1,6,7,2,3,1,2,1,15,15.099999999999998,2025-11-17
Simone Fontecchio,MIA,NYK,W,20.6,5,11,0.455,4,7,0.571,0,0,0.0,0,4,4,3,2,0,0,4,14,12.0,2025-11-17
Chet Holmgren,OKC,NOP,W,32.81666666666667,10,14,0.714,3,6,0.5,3,4,0.75,3,6,9,0,0,1,3,2,26,20.600000000000005,2025-11-17
Kel'el Ware,MIA,NYK,W,30.683333333333334,7,9,0.778,1,1,1.0,1,1,1.0,6,8,14,1,1,3,0,4,16,21.299999999999997,2025-11-17
Josh Giddey,CHI,DEN,W,30.316666666666666,8,12,0.667,0,2,0.0,5,8,0.625,4,10,14,6,0,0,2,3,21,21.400000000000002,2025-11-17
Kon Knueppel,CHA,TOR,L,35.78333333333333,9,16,0.563,4,10,0.4,2,2,1.0,5,2,7,1,3,0,3,4,24,19.6,2025-11-17
Karl-Anthony Towns,NYK,MIA,L,32.61666666666667,7,19,0.368,1,7,0.143,7,7,1.0,4,11,15,2,0,1,4,5,22,13.7,2025-11-17
Pascal Siakam,IND,DET,L,33.82,8,17,0.471,3,8,0.375,10,12,0.833,2,5,7,1,1,1,3,2,29,21.0,2025-11-17
Miles Bridges,CHA,TOR,L,38.483333333333334,9,22,0.409,3,9,0.333,1,2,0.5,3,5,8,3,3,1,4,1,22,14.8,2025-11-17
Shai Gilgeous-Alexander,OKC,NOP,W,28.933333333333334,5,9,0.556,3,5,0.6,10,10,1.0,1,1,2,8,3,1,3,3,23,24.799999999999997,2025-11-17
Mikal Bridges,NYK,MIA,L,39.21666666666667,9,14,0.643,2,4,0.5,3,5,0.6,1,2,3,4,2,4,2,0,23,22.900000000000006,2025-11-17
James Harden,LAC,PHI,L,36.781666666666666,7,25,0.28,2,12,0.167,12,12,1.0,1,5,6,5,1,2,4,2,28,16.599999999999998,2025-11-17
Brandon Ingram,TOR,CHA,W,37.483333333333334,9,21,0.429,3,6,0.5,6,7,0.857,2,4,6,3,2,3,5,0,27,19.300000000000004,2025-11-17
Jalen Duren,DET,IND,W,28.56833333333333,12,13,0.923,0,0,0.0,7,11,0.636,5,10,15,3,0,0,1,3,31,31.499999999999993,2025-11-17
Tyrese Maxey,PHI,LAC,W,40.94833333333333,13,27,0.481,4,11,0.364,9,10,0.9,0,3,3,6,1,0,4,1,39,26.600000000000005,2025-11-17
Donovan Mitchell,CLE,MIL,W,35.75,14,22,0.636,4,8,0.5,5,7,0.714,0,5,5,7,1,0,2,4,37,30.200000000000003,2025-11-17
Jamal Murray,DEN,CHI,L,38.26833333333333,12,22,0.545,5,11,0.455,5,5,1.0,0,11,11,4,1,0,2,3,34,27.3,2025-11-17
Nikola Jokić,DEN,CHI,L,38.625,13,27,0.481,1,7,0.143,9,12,0.75,4,14,18,13,1,2,2,2,36,36.800000000000004,2025-11-17
Ryan Kalkbrenner,CHA,TOR,L,28.473333333333333,2,3,0.667,0,0,0.0,3,4,0.75,1,9,10,0,0,2,2,1,7,7.699999999999999,2025-11-17
Isaiah Hartenstein,OKC,NOP,W,26.833333333333332,7,10,0.7,0,1,0.0,2,3,0.667,5,2,7,6,4,1,2,1,16,22.0,2025-11-17
Daniss Jenkins,DET,IND,W,33.45,11,21,0.524,1,5,0.2,3,4,0.75,2,0,2,8,1,0,4,4,26,17.699999999999996,2025-11-17
Ryan Rollins,MIL,CLE,L,28.766666666666666,9,22,0.409,5,10,0.5,1,1,1.0,0,3,3,5,1,0,4,3,24,12.400000000000002,2025-11-17
Immanuel Quickley,TOR,CHA,W,31.066666666666666,6,11,0.545,3,8,0.375,0,0,0.0,0,10,10,4,2,0,3,3,15,13.3,2025-11-17
Javonte Green,DET,IND,W,27.133333333333333,7,11,0.636,1,4,0.25,5,5,1.0,1,3,4,0,2,0,0,5,20,16.7,2025-11-17
Ayo Dosunmu,CHI,DEN,W,25.833333333333332,8,9,0.889,1,2,0.5,4,5,0.8,0,3,3,5,0,0,1,1,21,20.5,2025-11-17
Ivica Zubac,LAC,PHI,L,33.93,7,13,0.538,0,0,0.0,0,0,0.0,5,8,13,1,1,0,0,1,14,14.9,2025-11-17
Cameron Johnson,DEN,CHI,L,36.92333333333333,6,12,0.5,5,7,0.714,2,2,1.0,2,2,4,3,0,0,0,0,19,17.1,2025-11-17
Jaden McDaniels,MIN,DAL,W,23.276666666666667,4,6,0.667,3,4,0.75,4,5,0.8,0,5,5,3,2,1,3,0,15,15.3,2025-11-17
Sam Merrill,CLE,MIL,W,27.866666666666667,7,10,0.7,6,9,0.667,0,0,0.0,1,4,5,0,0,1,1,1,20,17.0,2025-11-17
Jalen Smith,CHI,DEN,W,17.95,6,11,0.545,3,6,0.5,1,1,1.0,1,7,8,2,2,0,1,2,16,15.099999999999998,2025-11-17
Quentin Grimes,PHI,LAC,W,35.565,6,10,0.6,3,6,0.5,4,5,0.8,0,2,2,3,1,2,0,2,19,18.299999999999994,2025-11-17
Evan Mobley,CLE,MIL,W,36.041666666666664,4,9,0.444,1,2,0.5,5,8,0.625,0,6,6,6,0,1,6,4,14,7.200000000000001,2025-11-17
Miles McBride,NYK,MIA,L,38.733333333333334,10,23,0.435,5,12,0.417,0,1,0.0,0,4,4,0,0,0,1,2,25,11.9,2025-11-17
Josh Hart,NYK,MIA,L,34.083333333333336,6,11,0.545,0,3,0.0,2,3,0.667,1,4,5,9,2,1,6,3,14,11.999999999999996,2025-11-17
Rudy Gobert,MIN,DAL,W,29.1,6,8,0.75,0,0,0.0,3,6,0.5,5,4,9,4,2,1,2,0,15,18.799999999999997,2025-11-17
Scottie Barnes,TOR,CHA,W,33.3,8,16,0.5,0,1,0.0,0,0,0.0,3,3,6,6,1,2,1,2,16,15.799999999999997,2025-11-17
Bennedict Mathurin,IND,DET,L,25.25,7,16,0.438,3,9,0.333,8,14,0.571,0,3,3,2,1,0,4,5,25,11.5,2025-11-17
Aaron Gordon,DEN,CHI,L,32.416666666666664,10,18,0.556,1,5,0.2,3,4,0.75,5,5,10,0,0,0,0,5,24,18.0,2025-11-17
Andre Drummond,PHI,LAC,W,37.931666666666665,5,8,0.625,1,2,0.5,3,4,0.75,5,13,18,0,1,0,1,1,14,17.0,2025-11-17
Isaiah Jackson,IND,DET,L,26.578333333333333,6,7,0.857,0,0,0.0,4,6,0.667,8,2,10,3,2,1,1,5,16,20.7,2025-11-17
LaMelo Ball,CHA,TOR,L,27.533333333333335,6,19,0.316,1,7,0.143,7,7,1.0,1,4,5,8,1,0,3,2,20,13.799999999999997,2025-11-17
Trey Murphy III,NOP,OKC,L,33.335,6,9,0.667,4,5,0.8,2,2,1.0,2,3,5,1,3,0,3,3,18,15.899999999999999,2025-11-17
Landry Shamet,NYK,MIA,L,39.43666666666667,2,11,0.182,1,7,0.143,5,6,0.833,0,3,3,4,0,1,0,2,10,6.300000000000002,2025-11-17
Naz Reid,MIN,DAL,W,22.566666666666666,9,14,0.643,3,6,0.5,1,1,1.0,1,11,12,2,0,0,3,2,22,17.400000000000002,2025-11-17
Kyle Kuzma,MIL,CLE,L,24.15,4,12,0.333,1,3,0.333,1,1,1.0,2,3,5,2,1,0,0,4,10,6.3000000000000025,2025-11-17
Jericho Sims,MIL,CLE,L,11.516666666666667,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,2,2.7,2025-11-17
Brooks Barnhizer,OKC,NOP,W,7.166666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,2,2.6,2025-11-17
T.J. McConnell,IND,DET,L,15.433333333333334,0,4,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,0,1,2,0,-1.9000000000000001,2025-11-17
Drew Peterson,CHA,TOR,L,16.133333333333333,0,3,0.0,0,2,0.0,1,2,0.5,1,0,1,1,0,1,0,0,1,0.6000000000000003,2025-11-17
Jaylin Williams,OKC,NOP,W,18.45,0,2,0.0,0,1,0.0,0,0,0.0,0,5,5,1,0,0,4,2,0,-4.0,2025-11-17
Chris Paul,LAC,PHI,L,11.216666666666667,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,2,3,1.8,2025-11-17
Collin Murray-Boyles,TOR,CHA,W,15.383333333333333,1,3,0.333,0,0,0.0,2,2,1.0,0,1,1,1,0,0,1,2,4,1.5000000000000009,2025-11-17
Pat Connaughton,CHA,TOR,L,9.05,1,2,0.5,0,1,0.0,3,4,0.75,0,1,1,0,0,0,0,0,5,3.9,2025-11-17
Jalen Pickett,DEN,CHI,L,10.45,1,3,0.333,1,1,1.0,0,0,0.0,1,0,1,0,0,0,0,0,3,2.0,2025-11-17
Miles Kelly,DAL,MIN,L,9.083333333333334,1,2,0.5,0,1,0.0,0,0,0.0,1,3,4,0,0,0,0,1,2,2.1999999999999997,2025-11-17
Isaac Okoro,CHI,DEN,W,19.948333333333334,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,1,0,1,0,0,2,2.4000000000000004,2025-11-17
Bryce McGowens,NOP,OKC,L,12.533333333333333,1,3,0.333,0,0,0.0,2,2,1.0,0,3,3,0,0,0,0,3,4,2.0000000000000004,2025-11-17
Nae'Qwan Tomlin,CLE,MIL,W,12.183333333333334,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,1,0,1,1,1,2,2.0000000000000004,2025-11-17
Bones Hyland,MIN,DAL,W,7.766666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,3.3,2025-11-17
Brook Lopez,LAC,PHI,L,14.033333333333333,2,5,0.4,1,3,0.333,1,1,1.0,0,1,1,0,0,0,1,2,6,1.7999999999999998,2025-11-17
Jay Huff,IND,DET,L,8.05,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,0,1,0,1,5,3.3000000000000003,2025-11-17
Leonard Miller,MIN,DAL,W,9.666666666666666,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,3,1,0,1,3,0,0.39999999999999947,2025-11-17
Nikola Jović,MIA,NYK,W,14.983333333333333,2,7,0.286,1,4,0.25,0,0,0.0,0,1,1,2,0,0,0,3,5,1.4000000000000004,2025-11-17
Dwight Powell,DAL,MIN,L,16.55,0,0,0.0,0,0,0.0,0,1,0.0,2,3,5,1,0,0,0,5,0,0.5999999999999996,2025-11-17
Chaz Lanier,DET,IND,W,18.39666666666667,1,3,0.333,1,3,0.333,0,0,0.0,1,1,2,1,1,0,0,0,3,4.0,2025-11-17
Chris Youngblood,OKC,NOP,W,2.716666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,3,2.6,2025-11-17
Wendell Moore Jr.,DET,IND,W,15.005,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,1,0,0,-0.7999999999999999,2025-11-17
Jordan Hawkins,NOP,OKC,L,25.4,5,11,0.455,1,5,0.2,0,0,0.0,0,2,2,6,0,0,0,1,11,9.7,2025-11-17
Jared McCain,PHI,LAC,W,5.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-11-17
Jabari Walker,PHI,LAC,W,3.8666666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,2025-11-17
Ja'Kobe Walter,TOR,CHA,W,3.815,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,0,-1.5,2025-11-17
Taelon Peter,IND,DET,L,2.183333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7,2025-11-17
Monte Morris,IND,DET,L,2.183333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,0.7,2025-11-17
Max Christie,DAL,MIN,L,18.75,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,1,0,0,1,0,1,-0.4,2025-11-17
Gary Harris,MIL,CLE,L,5.25,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-0.09999999999999976,2025-11-17
Keshad Johnson,MIA,NYK,W,2.3333333333333335,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,-0.09999999999999998,2025-11-17
Isaac Jones,DET,IND,W,1.3166666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1.0,2025-11-17
Ousmane Dieng,OKC,NOP,W,4.316666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0.7,2025-11-17
Guerschon Yabusele,NYK,MIA,L,10.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.8999999999999999,2025-11-17
Mohamed Diawara,NYK,MIA,L,1.3833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,1.3,2025-11-17
Joe Ingles,MIN,DAL,W,6.833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,1.7,2025-11-17
Jonas Valančiūnas,DEN,CHI,L,4.55,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,2,1,2,-0.5,2025-11-17
Johnny Juzang,MIN,DAL,W,2.9833333333333334,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,3,1.6,2025-11-17
Spencer Jones,DEN,CHI,L,6.008333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.0,2025-11-17
Cam Christie,LAC,PHI,L,12.016666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,0,2,0.7,2025-11-17
Bruce Brown,DEN,CHI,L,22.525,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-1.2,2025-11-17
Justin Edwards,PHI,LAC,W,18.033333333333335,0,6,0.0,0,4,0.0,0,0,0.0,2,3,5,4,0,0,0,2,0,0.10000000000000031,2025-11-17
Thomas Bryant,CLE,MIL,W,7.083333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-0.09999999999999998,2025-11-17
Julian Phillips,CHI,DEN,W,10.7,1,4,0.25,0,2,0.0,0,0,0.0,2,1,3,1,1,1,0,0,2,3.7,2025-11-17
Paul Reed,DET,IND,W,13.465,2,3,0.667,0,1,0.0,3,4,0.75,1,1,2,3,1,1,1,4,7,7.499999999999998,2025-11-17
Andrew Wiggins,MIA,NYK,W,32.95,3,15,0.2,0,4,0.0,0,0,0.0,0,4,4,4,0,1,0,3,6,0.19999999999999996,2025-11-17
Ben Sheppard,IND,DET,L,28.683333333333334,2,7,0.286,0,4,0.0,0,0,0.0,1,3,4,4,1,1,0,1,4,5.6,2025-11-17
Jarace Walker,IND,DET,L,28.445,2,4,0.5,1,2,0.5,3,5,0.6,2,1,3,1,2,0,3,2,8,5.800000000000001,2025-11-17
Craig Porter Jr.,CLE,MIL,W,20.133333333333333,5,6,0.833,1,2,0.5,0,0,0.0,0,1,1,0,2,0,1,0,11,10.100000000000001,2025-11-17
Kris Dunn,LAC,PHI,L,27.101666666666667,3,5,0.6,1,2,0.5,0,0,0.0,1,1,2,5,1,0,1,5,7,7.199999999999999,2025-11-17
Trendon Watford,PHI,LAC,W,18.93166666666667,4,6,0.667,0,0,0.0,0,0,0.0,1,2,3,4,1,0,1,5,8,7.5,2025-11-17
Mike Conley,MIN,DAL,W,15.683333333333334,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,3,3,0,1,4,5,6.1,2025-11-17
Ajay Mitchell,OKC,NOP,W,25.865,4,14,0.286,0,4,0.0,3,4,0.75,0,2,2,1,1,0,0,2,11,3.9000000000000012,2025-11-17
Cason Wallace,OKC,NOP,W,28.283333333333335,3,10,0.3,1,4,0.25,0,0,0.0,0,2,2,4,3,0,3,4,7,2.9999999999999982,2025-11-17
De'Andre Hunter,CLE,MIL,W,25.583333333333332,5,11,0.455,1,4,0.25,0,0,0.0,0,5,5,1,0,0,2,3,11,4.300000000000001,2025-11-17
John Collins,LAC,PHI,L,27.233333333333334,3,8,0.375,0,0,0.0,5,5,1.0,1,6,7,0,0,0,1,4,11,6.5,2025-11-17
Branden Carlson,OKC,NOP,W,10.616666666666667,2,5,0.4,1,3,0.333,2,4,0.5,3,1,4,2,0,2,0,0,7,8.7,2025-11-17
Jaime Jaquez Jr.,MIA,NYK,W,32.46666666666667,5,11,0.455,1,2,0.5,2,2,1.0,0,1,1,4,0,0,5,2,13,4.6,2025-11-17
Mitchell Robinson,NYK,MIA,L,18.48,2,3,0.667,0,0,0.0,1,2,0.5,5,6,11,1,1,0,1,2,5,8.5,2025-11-17
Cooper Flagg,DAL,MIN,L,26.85,6,10,0.6,2,3,0.667,1,2,0.5,0,1,1,2,0,0,1,1,15,10.299999999999999,2025-11-17
Bobby Portis,MIL,CLE,L,26.716666666666665,3,7,0.429,1,3,0.333,4,6,0.667,1,5,6,0,1,0,0,0,11,9.7,2025-11-17
Tony Bradley,IND,DET,L,17.485,1,6,0.167,0,0,0.0,2,2,1.0,3,2,5,1,0,0,3,5,4,-1.3999999999999995,2025-11-17
Gary Trent Jr.,MIL,CLE,L,31.45,5,10,0.5,2,5,0.4,0,0,0.0,0,2,2,0,1,0,2,1,12,6.199999999999999,2025-11-17
Sandro Mamukelashvili,TOR,CHA,W,14.833333333333334,3,7,0.429,1,2,0.5,0,0,0.0,1,3,4,1,0,1,1,3,7,4.1000000000000005,2025-11-17
Peyton Watson,DEN,CHI,L,34.03333333333333,2,4,0.5,1,1,1.0,0,0,0.0,0,3,3,1,1,3,1,1,5,6.3,2025-11-17
Jamal Shead,TOR,CHA,W,20.2,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,4,2,1,3,1,2,3.7,2025-11-17
Herbert Jones,NOP,OKC,L,26.25,1,8,0.125,1,3,0.333,2,2,1.0,0,2,2,1,1,0,4,3,5,-3.0999999999999996,2025-11-17
Gradey Dick,TOR,CHA,W,19.35,3,5,0.6,2,3,0.667,2,2,1.0,1,0,1,2,0,0,0,2,10,8.999999999999998,2025-11-17
Sion James,CHA,TOR,L,24.923333333333332,0,4,0.0,0,4,0.0,0,0,0.0,0,5,5,2,1,1,2,2,0,-1.0,2025-11-17
Tre Mann,CHA,TOR,L,12.316666666666666,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,3,0,0,2,4,5.2,2025-11-17
Klay Thompson,DAL,MIN,L,17.173333333333332,3,9,0.333,1,6,0.167,0,0,0.0,0,0,0,0,2,0,1,0,7,2.8999999999999995,2025-11-17
Joan Beringer,MIN,DAL,W,7.766666666666667,2,4,0.5,0,0,0.0,2,2,1.0,1,3,4,0,0,1,0,2,6,5.5,2025-11-17
Tim Hardaway Jr.,DEN,CHI,L,16.2,2,8,0.25,0,3,0.0,0,0,0.0,1,1,2,0,3,0,0,1,4,2.8000000000000003,2025-11-17
Dalen Terry,CHI,DEN,W,18.066666666666666,2,4,0.5,1,3,0.333,0,0,0.0,0,3,3,4,0,0,1,2,5,4.8999999999999995,2025-11-17
Jeremiah Robinson-Earl,IND,DET,L,20.371666666666666,2,8,0.25,0,2,0.0,0,0,0.0,3,6,9,0,0,0,0,1,4,2.6999999999999997,2025-11-17
Naji Marshall,DAL,MIN,L,23.25,3,9,0.333,0,3,0.0,1,3,0.333,0,3,3,0,1,0,2,0,7,0.9999999999999991,2025-11-17
Cole Anthony,MIL,CLE,L,21.5,2,8,0.25,0,0,0.0,0,0,0.0,0,1,1,8,0,0,2,2,4,2.3,2025-11-17
D'Angelo Russell,DAL,MIN,L,22.39,4,11,0.364,0,5,0.0,0,0,0.0,1,1,2,4,0,0,4,3,8,0.5,2025-11-17
Rob Dillingham,MIN,DAL,W,12.966666666666667,4,12,0.333,0,3,0.0,0,0,0.0,0,1,1,1,2,0,2,3,8,1.0000000000000009,2025-11-17
Patrick Williams,CHI,DEN,W,16.966666666666665,2,7,0.286,1,4,0.25,2,2,1.0,1,1,2,2,1,0,0,2,7,5.500000000000001,2025-11-17
Caleb Martin,DAL,MIN,L,17.546666666666667,2,4,0.5,0,1,0.0,2,2,1.0,0,3,3,1,1,1,2,1,6,4.9,2025-11-17
Dominick Barlow,PHI,LAC,W,21.2,3,4,0.75,0,0,0.0,1,2,0.5,0,1,1,0,3,0,2,4,7,4.699999999999999,2025-11-17
Jaylen Clark,MIN,DAL,W,18.783333333333335,2,5,0.4,1,4,0.25,0,0,0.0,4,2,6,0,1,0,0,3,5,5.499999999999999,2025-11-17
Jose Alvarado,NOP,OKC,L,22.783333333333335,3,9,0.333,0,4,0.0,0,0,0.0,1,1,2,1,2,0,1,4,6,2.0000000000000004,2025-11-17
Yves Missi,NOP,OKC,L,21.9,3,6,0.5,0,0,0.0,0,0,0.0,1,1,2,2,1,1,2,1,6,4.7,2025-11-17
Duncan Robinson,DET,ATL,W,30.688333333333333,5,10,0.5,4,9,0.444,0,0,0.0,1,2,3,3,1,0,2,1,14,10.999999999999998,2025-11-18
Tristan da Silva,ORL,GSW,W,28.873333333333335,6,13,0.462,3,7,0.429,0,0,0.0,2,2,4,2,1,0,2,0,15,10.7,2025-11-18
Jake LaRavia,LAL,UTA,W,25.505,6,10,0.6,2,5,0.4,2,3,0.667,0,4,4,2,1,0,0,1,16,14.199999999999998,2025-11-18
